STATION CODE,year,LOCATIONS,STATE,Temp,D.O.,PH,CONDUCTIVITY,B.O.D.,NITRATE,FECAL COLIFORM,TOTAL COLIFORM,Potability,WQI
3375,2012,LUKHA RIVER AT MYNDIHATI (TRIBUTARY OF LUNAR),MEGHALAYA,25,6.9,2.6,1072,3.2,1.17,3,21,1,-10.47688835
3376,2014,LUKHA RIVER AT SUNAPUR (TRIBUTARY OF LUNAR),MEGHALAYA,21.2,7.3,6.6,274,2.5,2.4,176,386,1,54.81246783
3376,2013,LUKHA RIVER,MEGHALAYA,22.6,7.1,6.5,237,3.8,4.56,674,1072,1,77.11990974
3376,2012,LUKHA RIVER AT SUNAPUR (TRIBUTARY OF LUNAR),MEGHALAYA,25,7.7,6.3,250,2.1,3.88,180,326,1,44.500504
3377,2014,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",MEGHALAYA,20,7.3,7.1,55,1.9,2.5,24,53,1,54.72030783
3377,2013,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",MEGHALAYA,19.9,7.3,7,91,1.8,3.3,20,45,1,52.17430783
3377,2012,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",MEGHALAYA,20,7.5,7,38,1.7,2.2,18,40,1,50.05349391
3378,2014,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",MEGHALAYA,20.3,7.3,7.1,57,2,2.4,24,50,1,55.58560783
3378,2013,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",MEGHALAYA,20.7,7.4,7.1,49,1.7,2.44,19,42,1,52.34277287
3378,2012,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",MEGHALAYA,22,7.8,7.1,44,1.6,2.62,15,33,1,49.47716904
3379,2014,"MYNTDU RIVER AT LESHKA, JAYANTIA HILLS",MEGHALAYA,21,7.3,5.6,56,1.8,2.1,16,34,1,27.53562783
3379,2013,"MYNTDU RIVER AT LESHKA, JAYANTIA HILLS",MEGHALAYA,21.5,7.5,5.7,50,1.5,2.21,10,23,1,25.53916191
3379,2012,"MYNTDU RIVER AT LESHKA, JAYANTIA HILLS",MEGHALAYA,21,7.5,6.3,52,1.7,0.82,7,21,1,37.38570991
3380,2014,"DAMRING RIVER (KRISHNEI RIVER) AT RESUBELPARA, EAST GARO HILLS",MEGHALAYA,25.2,7.5,7.3,82,1.8,2.8,30,70,1,56.54625391
3380,2013,"DAMRING RIVER (KRISHNEI RIVER) AT RESUBELPARA, EAST GARO HILLS",MEGHALAYA,24.6,7.6,7.2,72,1.8,2.56,24,57,1,54.14427496
3380,2012,"DAMRING RIVER (KRISHNEI RIVER) AT RESUBELPARA, EAST GARO HILLS",MEGHALAYA,25,9.9,7.2,65,1.5,2.31,21,55,1,40.30619496
3381,2014,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",MEGHALAYA,26.3,7.4,7.3,67,1.8,2.5,25,55,1,56.85120087
3381,2013,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",MEGHALAYA,25.2,7.8,7.2,50,1.6,1.77,20,41,1,51.15946904
3381,2012,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",MEGHALAYA,25,8.8,7.3,37,1.5,1.62,15,35,1,47.05519948
3382,2014,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",MEGHALAYA,25.5,7.2,7.4,82,2,2.8,26,61,1,61.40553478
3382,2013,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",MEGHALAYA,24.8,7.3,7.3,71,2,2.66,21,47,1,59.04489583
3382,2012,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",MEGHALAYA,25,7.3,7.3,72,2,1.65,17,36,1,58.75552783
3383,2014,"BUGI RIVER AT MIBANPARA, SOUTH GARO HILLS",MEGHALAYA,25.5,7.2,7.5,119,2.3,3.8,33,74,1,66.15963478
3383,2013,"BUGI RIVER AT MIBANPARA, SOUTH GARO HILLS",MEGHALAYA,24.4,7.2,7.3,99,2.2,1,26,57,1,61.08855478
3383,2012,"BUGI RIVER AT MIBANPARA, SOUTH GARO HILLS",MEGHALAYA,25,7.7,7.2,95,1.8,2.67,22,50,1,53.644156
3384,2014,"BUGI RIVER AT DALU, SOUTH GARO HILLS",MEGHALAYA,25.1,7.2,7.5,120,2.3,4.1,31,67,1,66.17315478
3384,2013,"BUGI RIVER AT DALU, SOUTH GARO HILLS",MEGHALAYA,23.7,7.2,7.4,102,2.2,1,25,56,1,62.80289478
3384,2012,"BUGI AT DALU, SOUTH GARO HILLS",MEGHALAYA,25,7.6,7.2,92,2.5,2.41,20,45,1,60.22451496
3458,2014,KARAPUZHA DAM AT WAYANAD,KERALA,26.6,6.7,7.6,106,0.5,2.5,44,71,1,54.35120957
3458,2013,KARAPUZHA DAM AT WAYANAD,KERALA,26.4,6.9,7.4,112,0.5,0.35,50,67,1,49.62695565
3458,2012,KARAPUZHA DAM AT WAYANAD,KERALA,27,7,7.1,97,0.8,0.35,45,77,1,46.4818687
3459,2014,"MANIYANKODE PUZHA AT MANIYANKODE BRIDGE, WAYANAD",KERALA,27.6,6.4,7.7,100,0.6,0.9,56,88,1,58.36841043
3459,2013,"MANIYANKODE PUZHA AT MANIYANKODE BRIDGE, WAYANAD",KERALA,25.7,6.3,7.4,113,0.6,0.88,98,128,1,54.57742139
3459,2012,"MANIYANKODE PUZHA AT MANIYANKODE BRIDGE, WAYANAD",KERALA,27,5.8,7.3,107,0.9,0.88,232,343,1,60.90983617
3460,2014,"KALPATHI PUZHA AT KALPATHI, PALAKKAD",KERALA,29.2,6.1,7.6,281,1.2,0.7,384,718,1,70.7747313
3460,2013,"KALPATHI PUZHA AT KALPATHI, PALAKKAD",KERALA,27.8,6.1,7.8,2905,1.3,0.54,422,997,1,76.5789033
3460,2012,"KALPATHI PUZHA AT KALPATHI, PALAKKAD",KERALA,27,6.6,8,310,1.1,0.54,517,783,1,77.35658852
3464,2014,"CHALIYAR AT NILAMBUR, MALAPPURAM",KERALA,26.4,7.2,7.4,82,0.7,0.5,840,1311,1,67.70969478
3464,2013,"CHALIYAR AT NILAMBUR, MALAPPURAM",KERALA,26.8,7.1,7.4,80,0.6,0.5,1921,2831,1,91.52964174
3464,2012,"CHALIYAR AT NILAMBUR, MALAPPURAM",KERALA,28,6.8,7.1,75,0.8,0.5,693,1169,1,62.02976261
3465,2014,"ACHENKOIL AT KALLARAKADAVU, PATHANAMTHITTA",KERALA,25.7,6.6,7.5,75,1.4,0.7,183,448,1,63.85687652
3465,2013,"ACHENKOIL AT KALLARAKADAVU, PATHANAMTHITTA",KERALA,24.3,6.3,7.1,69,1.3,0.57,248,593,1,58.91243339
3465,2012,"ACHENKOIL AT KALLARAKADAVU, PATHANAMTHITTA",KERALA,26,6.6,7.3,59,0.7,0.57,281,541,1,56.34563252
3466,2014,"ACHENKOIL AT PANDALAM (NEAR AYYAPPA TEMPLE), PATHANAMTHITTA",KERALA,24.8,6.7,7.5,82,1.4,1,161,443,1,62.94906957
3466,2013,"ACHENKOIL AT PANDALAM (NEAR AYYAPPA TEMPLE), PATHANAMTHITTA",KERALA,24.8,6.5,7.3,76,1.6,0.55,226,545,1,63.57870348
3466,2012,"ACHENKOIL AT PANDALAM (NEAR AYYAPPA TEMPLE),PATHANAMTHITTA",KERALA,26,6.2,7.3,66,0.8,0.55,303,609,1,59.65394435
3468,2014,"PERIYAR AT KWA INTAKENAN ALUVA, ERNAKULAM",KERALA,28.1,6.6,7,46,1.3,0.3,228,472,1,55.20635652
3468,2013,"PERIYAR AT KWA INTAKENAN ALUVA, ERNAKULAM",KERALA,28.2,6.5,7,42,1.4,1,249,1221,1,57.33840348
3468,2012,"PERIYAR AT KWA INTAKENAN ALUVA, ERNAKULAM",KERALA,28,7.1,6.9,45,1.2,0.29,451,1636,1,55.36191374
3471,2014,"RIVER KARAMANA AT ARUVIKARA, THIRUVANANTHAPURAM",KERALA,25.1,7.4,7,35,0.1,0,165,409,1,39.26764087
3471,2013,"RIVER KARAMANA AT ARUVIKARA, THIRUVANANTHAPURAM",KERALA,26.3,7,7.1,30,0.5,0.32,211,496,1,47.5664047
3471,2012,"RIVER KARAMANA AT ARUVIKARA, THIRUVANANTHAPURAM",KERALA,29,7,7.4,55,0.9,0.32,800,1400,1,69.5364847
3473,2014,"RIVER VALAPATTANAM AT PARASSINIKADAVU, KANNUR",KERALA,28.8,6.6,7,14487,0.9,0.3,55,103,1,50.93809652
3473,2013,"RIVER VALAPATTANAM AT PARASSINIKADAVU, KANNUR",KERALA,27.8,6.6,6.8,15525,1.1,0.06,149,347,1,51.54870452
3473,2012,"RIVER VALAPATTANAM AT PARASSINIKADAVU, KANNUR",KERALA,27,6.6,7.1,15158,1.1,0.26,126,810,1,56.30888452
NAN,2005,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,28,5.6,7.65,375.2,1.758,1.995,2636,18417,0,132.9261421
NAN,2005,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,26,7.2,7.84,342.8,1.764,0.528,78,230,1,67.75148918
NAN,2005,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,27,5,7.22,18370.3,19.663,0.452,9625,13525,0,443.8788434
NAN,2005,BALEHWAR KHADI AT N.H. NO. 8,NAN,29,6.2,8.11,480,11.333,0.39,14050,18810,0,474.8261723
NAN,2005,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,NAN,27,7.2,8.07,580,4,0.37,150,280,1,93.16065078
NAN,2005,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,NAN,28,6.2,7.98,11125,5,0.39,7147,50350,0,273.2340563
NAN,2005,RIVER DHADAR AT KOTHADA,NAN,28,3.9,7.92,1039,14.847,1.412,6,36,0,199.5201299
NAN,2005,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,29,7.2,7.42,246.9,4.632,0.791,10011,118311,0,331.3756056
NAN,2005,ZUARI AT PANCHAWADI,NAN,28,6.9,6.44,302.9,2.304,0.231,12,116,1,48.11992245
NAN,2005,"MANDOVI AT TONCA, MARCELA, GOA",NAN,29,7.8,6.69,255.9,2.754,0.348,13,140,1,52.15360544
NAN,2005,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",NAN,29,6.7,7.35,346.1,1.893,0.973,13,148,1,61.42619397
NAN,2005,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,28,8.3,6.68,348.9,2.503,1.686,13,155,1,47.63979706
NAN,2005,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,28,8.1,6.18,187.4,2.375,0.196,12,155,1,38.43805297
NAN,2005,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,29,7.7,6.55,121.8,2.242,1.136,13,164,1,45.8029248
NAN,2005,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,29,8.6,6.56,181.4,2.423,0.276,24,155,1,43.33393819
NAN,2005,"RIVER TALPONA AT CANACONA, GOA",NAN,28,7.7,6.45,302.5,2.144,0.163,10,142,1,42.9765564
NAN,2005,"RIVER ASSONORA AT ASSONORA, GOA",NAN,28,7.4,6.07,142.8,1.681,0.276,12,140,1,33.75540567
NAN,2005,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,27,4.1,7.57,29369.3,7.08,0.302,1035,1993,0,152.91413
NAN,2005,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",NAN,27,3.9,5.27,5914,441.8,0.512,3,10,0,3933.727446
NAN,2005,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,27,7.1,7.2,280.5,1.6,0.48,74,95,1,55.52919574
NAN,2005,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",NAN,27,6.7,7.56,128.4,4.942,0.447,11,250,1,91.88837117
NAN,2005,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",NAN,20,6.6,7.15,199,7.475,2.1,208,288,0,112.3768765
NAN,2005,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",NAN,18,6.4,3.05,605,5.067,4.8,18,45,1,17.21565443
NAN,2005,"MYNTDU RIVER JOWAI, MEGHALAYA",NAN,15,7.1,7.03,147.3,2.1,1,1675,2300,1,92.94422774
NAN,2005,"RUSHIKULYA AT GANJAM U/S, ORISSA",NAN,28,7.5,7.8,286.5,1.775,0.51,7448,17625,0,232.3991719
NAN,2005,"RUSHIKULYA AT GANJAM D/S, ORISSA",NAN,30,7.5,7.35,30683,2.25,0.745,1515,2145,0,101.0004499
NAN,2005,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",NAN,27,6,7.55,214.5,3.125,0.895,2600,10950,0,138.6763043
NAN,2005,"NAGAVALLI AT RAYAGADA D/S, ORISSA",NAN,32,6.3,7.43,201.3,2.175,0.76,2825,4500,0,130.2644714
NAN,2005,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,25,7.3,7.3,157,2.067,0.55,153,348,1,62.22507183
NAN,2005,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,28,6.3,7.58,379.8,6.7,1.575,1640,4963,0,147.0367934
NAN,2005,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",NAN,28,6.1,7.58,490,14.25,2.425,4875,27500,0,291.4747313
NAN,2005,"D/S CHHATBIR, PUNJAB",NAN,25,6.8,7.43,337.5,4.25,1.225,1175,3043,0,109.5628726
NAN,2005,"U/S DHAKANSU NALLAH, PUNJAB",NAN,26,6.7,7.38,333.5,3.85,1.575,548,11050,1,93.60799957
NAN,2005,"D/S DHAKANSU NALLAH, PUNJAB",NAN,27,5.9,7.48,428,8.35,2.2,4050,22025,0,218.9791852
NAN,2005,"D/S JHARMAL NADI, PUNJAB",NAN,25,6.5,7.4,361.8,4.3,1.9,1158,15875,0,113.5134595
NAN,2005,"U/S JHARMAL NADI, PUNJAB",NAN,25,6.9,7.4,322,3.75,0.975,200,3500,1,82.63541565
NAN,2005,"GHAGGER AT MOONAK, PUNJAB",NAN,26,5.1,7.48,496.5,14.7,2.3,4325,23500,0,285.4748309
NAN,2005,"D/S SARDULGARH, PUNJAB",NAN,28,5,7.4,515.3,14.76,2.08,8860,37320,0,388.3229778
NAN,2005,"U/S SARDULGARH, PUNJAB",NAN,28,5.1,7.43,503.3,16.25,2.3,12938,44000,0,493.1862269
NAN,2005,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",NAN,23,4,7.65,729,36,2.89,1190,2950,0,408.6283494
NAN,2005,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",NAN,22,8,8.31,617,4.4,0.655,14,30,1,94.02278313
NAN,2005,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",NAN,25,7.5,7.53,87.3,1.407,0.567,32,133,1,56.67998951
NAN,2005,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,27,6.6,7.27,162.3,3.555,0.292,46,156,1,75.78710812
NAN,2005,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",NAN,28,6.8,7.12,172.3,1.723,0.198,62,283,1,56.36931101
NAN,2005,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,28,7.1,6.94,95.8,0.943,0.151,10,26,1,43.66487054
NAN,2005,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,27,7.4,7,88.5,0.977,0.186,27,105,1,43.96253967
NAN,2005,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,28,6.6,7.49,571.5,2.091,0.256,151,273,1,69.07615932
NAN,2005,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",NAN,30,5.4,7.37,104.8,1.802,0.215,456,557,1,76.900012
NAN,2005,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",NAN,29,5.3,7.37,102.2,2.552,0.202,526,583,1,85.56968856
